category,rating,reviews_count,title,price,author,link
"Arts, Film & Photography",4.3,172,Seven secrets of Shiva,INR 99,DEVDUTT,https://amazon.in/Seven-secrets-Shiva-DEVDUTT-PATTANAIK-ebook/dp/B007EP415E
"Arts, Film & Photography",4.5,62,Rejuvenate Yourself Abstract,INR 143,Dreamland,https://amazon.in/Rejuvenate-Yourself-Abstract-Dreamland-Publications/dp/9350895250
Audiobooks,1,1,Abcs Building A Business Team That Wins (Rich Dad's Advisors),INR 957,Blair Singer,https://amazon.in/Abcs-Building-Business-Team-Advisors/dp/1594830754
Audiobooks,4.7,256,The Power of Now: Unabridged: A Guide to Spiritual Enlightenment,"INR 2,063",Eckhart Tolle,https://amazon.in/Power-Now-Unabridged-Spiritual-Enlightenment/dp/1577312082
Audiobooks,NA,NA,AutoCAD Civil 3D 2016 Video Training Tutorial DVD,INR 425,Easy Learning,https://amazon.in/AutoCAD-Civil-Video-Training-Tutorial/dp/B01N7ZRBPH
Audiobooks,NA,NA,"Violin Exam Pieces Grade 4 2016-2019 (Score, Part & CD)","INR 1,289",Trinity College,https://amazon.in/Violin-Pieces-Grade-2016-2019-Score/dp/0857364480
Audiobooks,NA,NA,"Revit 2016 (Architecture,Structure, MEP) Tutorial Video Training on 4 DVDs","INR 1,499",Easy Learning,https://amazon.in/dp/B06XVTTKHC
Audiobooks,4.2,636,The 7 habits of Highly Effective People: 15th Anniversity Edition,"INR 1,099",Stephen R. Covey,https://amazon.in/habits-Highly-Effective-People-Anniversity/dp/1929494750
Audiobooks,NA,NA,"Play: How It Shapes the Brain, Opens the Imagination, and Invigorates the Soul","INR 2,049",M.D. Brown Stuart,https://amazon.in/dp/154140503X
Audiobooks,2,1,Regression Through The Mirrors Of Time (Meditation Regression),INR 858,Dr Brian L. Weiss,https://amazon.in/Regression-Through-Mirrors-Time-Meditation/dp/140192235X
Audiobooks,NA,NA,Easy Learning Bentley MicroStation V8i 3D Video Training Tutorial,INR 450,Easy Learning,https://amazon.in/Learning-Bentley-MicroStation-Training-Tutorial/dp/B01NB0NMQ6
Audiobooks,NA,NA,Easy Learning Lumion 3D Video Training Tutorial DVD,INR 425,Easy Learning,https://amazon.in/Learning-Lumion-Video-Training-Tutorial/dp/B01N4VKISA
Audiobooks,NA,NA,Easy Learning Learn SketchUp Pro 2015 Video Training DVD,INR 425,Easy Learning,https://amazon.in/Learning-Learn-SketchUp-Video-Training/dp/B01N5WURH3
Audiobooks,NA,NA,Test D'evaluation De Francais: 250 Activites,"INR 1,500",Sylvie Pons,https://amazon.in/Test-Devaluation-Francais-250-Activites/dp/2090323167
Audiobooks,NA,NA,Five Go Parenting (Enid Blyton for Grown Ups),NA,Bruno Vincent,https://amazon.in/Five-Parenting-Enid-Blyton-Grown/dp/1786488051
Audiobooks,NA,NA,"Master Reader: The 4-Hour Speed-Reading, Speed-Thinking Course (Coach Series)","INR 4,394",Edward L. Fritsch,https://amazon.in/Master-Reader-4-Hour-Speed-Reading-Speed-Thinking/dp/1596590203
Audiobooks,NA,NA,Adobe Photoshop CC For Photographers Video training Tutorial DVD,INR 425,Easy Learning,https://amazon.in/dp/B06XWCWYRW
Audiobooks,3,2,The Wheels On The Bus: Favourite Nursery Rhymes (Pre School Songs),INR 439,BBC,https://amazon.in/Wheels-Bus-Favourite-Nursery-Rhymes/dp/1846071224
Audiobooks,5,1,Karadi Rhymes: Book 1,NA,Shobha Viswanath,https://amazon.in/Karadi-Rhymes-Book-Shobha-Viswanath/dp/8181900359
Audiobooks,NA,NA,Adobe Premiere Pro CC 2014 Video Training Tutorial DVD,INR 450,Easy Learning,https://amazon.in/dp/B06XWDC534
Audiobooks,NA,NA,CAIIB books soft copy Bank Financial management & advanced bank management,INR 520,Soft format,https://amazon.in/CAIIB-books-Financial-management-advanced/dp/B00NSMNNM4
Audiobooks,NA,NA,"Violin Exam Pieces Grade 2 2016-2019 (Score, Part & CD)","INR 1,198",Trinity College,https://amazon.in/Violin-Pieces-Grade-2016-2019-Score/dp/0857364464
Audiobooks,NA,NA,"Microsoft Azure Certification Exam 70-532,70-533, 70-534 Video Training on 2 DVDs",INR 599,Easy Learning,https://amazon.in/Microsoft-Certification-70-532-70-533-Training/dp/B01NB0N4SS
Audiobooks,1,1,The New One Minute Manager CD,"INR 1,284",Ken Blanchard,https://amazon.in/New-One-Minute-Manager-CD/dp/0062376268
Audiobooks,NA,NA,Inbound Marketing,INR 125,Brian Halligan,https://amazon.in/Inbound-Marketing-Brian-Halligan/dp/9381264406
Audiobooks,5,1,Session Skills for Guitar Grades 3-5,"INR 1,430",Trinity College,https://amazon.in/Session-Skills-Guitar-Grades-3-5/dp/0857364049
Audiobooks,NA,NA,Session Skills for Guitar Grades 6-8,"INR 1,730",Trinity College,https://amazon.in/Session-Skills-Guitar-Grades-6-8/dp/0857364057
Audiobooks,4.4,5,Take Engish Home - Spoken English - Pronunciation correction - English Speech and Conversation exercises - 2 Audio CDs,INR 200,Jaya Annamma Thomas,https://amazon.in/Take-Engish-Home-Pronunciation-Conversation/dp/B01JOYYF2Q
Audiobooks,4.6,61,Rich Dad's Cashflow Quadrant: Guide to Financial Freedom (Rich Dad's (Audio)),INR 639,Robert T. Kiyosaki,https://amazon.in/Rich-Dads-Cashflow-Quadrant-Financial/dp/1491517840
Audiobooks,4.5,32,Rich Dad's Guide to Investing (Rich Dad's (Audio)),INR 639,Robert T. Kiyosaki,https://amazon.in/Rich-Dads-Guide-Investing-Audio/dp/1491517875
Audiobooks,NA,NA,Western Notations Part-1,NA,Sreevalsan,https://amazon.in/Western-Notations-Part-1-Sreevalsan-Malikkadavu/dp/8190277766
Audiobooks,NA,NA,Script Writing Video Course [ DVD + Book Hindi ],NA,Ashok Bakshi,https://amazon.in/Script-Writing-Video-Course-Hindi/dp/B071YTCZ95
Audiobooks,NA,NA,"The 4 Disciplines of Execution: The Secret to Getting Things Done, on Time, With Excellence",INR 584,Stephen R. Covey,https://amazon.in/Disciplines-Execution-Secret-Getting-Excellence/dp/1491586745
Audiobooks,3.9,461,Stay Hungry Stay Foolish,NA,Rashmi Bansal,https://amazon.in/Stay-Hungry-Foolish-Rashmi-Bansal/dp/819107303X
Audiobooks,NA,NA,Easy Learning Learn Adobe After Effects CC 2015 Video Training Tutorial DVD,INR 450,Easy Learning,https://amazon.in/Learning-Learn-Effects-Training-Tutorial/dp/B01N4VK225
Audiobooks,5,1,Beyond Measure: The Big Impact of Small Changes (Ted Books),INR 797,Margaret Heffernan,https://amazon.in/Beyond-Measure-Impact-Small-Changes/dp/1442381647
Audiobooks,5,1,101 Power Thoughts,INR 622,Louise Hay,https://amazon.in/101-Power-Thoughts-Louise-Hay/dp/1401903967
Audiobooks,5,1,101 Ways To Transform Your Life,INR 894,Dr Wayne W. Dyer,https://amazon.in/101-Ways-Transform-Your-Life/dp/140190453X
Audiobooks,NA,NA,How to Get What You Want,INR 810,Zig Ziglar,https://amazon.in/How-Get-What-You-Want/dp/0743537262
Audiobooks,3.7,37,Poor Little Rich Slum,INR 132,Rashmi Bansal,https://amazon.in/Poor-Little-Rich-Rashmi-Bansal/dp/9381215464
Audiobooks,NA,NA,Violin CD Grade 3 2016-2019,INR 601,Trinity College,https://amazon.in/Violin-CD-Grade-3-2016-2019/dp/0857364642
Audiobooks,5,4,Shri Hari Gita (With Audio Book),INR 500,Gitavachaspati Pandit,https://amazon.in/Shri-Hari-Gita-Audio-Book/dp/B016C573JW
Audiobooks,4,1,"Living Language German, Complete Edition: Beginner through advanced course, including 3 coursebooks, 9 audio CDs, and free online learning",NA,Living Language,https://amazon.in/Living-Language-German-Complete-coursebooks/dp/0307478556
Audiobooks,5,1,HBR's 10 Must Reads 2017,INR 639,Clayton M.,https://amazon.in/HBRs-10-Must-Reads-2017/dp/1536696471
Audiobooks,4.2,636,The 7 Habits of Highly Effective People: Powerful Lessons in Person Chage,"INR 1,368",Jim Collins,https://amazon.in/Habits-Highly-Effective-People-Powerful/dp/1511317299
Audiobooks,5,1,Hima Communications Gayatri Mantra Audio DVD,INR 250,Sri M,https://amazon.in/Hima-Communications-Gayatri-Mantra-Audio/dp/B00FHU4F9U
Audiobooks,4.5,33,Feel the Fear and Do it Anyway,INR 800,Susan Jeffers,https://amazon.in/Feel-Fear-Anyway-Susan-Jeffers/dp/0743509188
Audiobooks,NA,NA,"Hug Your People: The Proven Way to Hire, Inspire and Recognize Your Employees and Achieve Remarkable Results",NA,Jack Mitchell,https://amazon.in/Hug-Your-People-Recognize-Remarkable/dp/1400156599
Audiobooks,5,1,"Living Language Spanish, Complete Edition: Beginner through advanced course, including 3 coursebooks, 9 audio CDs, and free online learning","INR 1,687",Living Language,https://amazon.in/Living-Language-Spanish-Complete-coursebooks/dp/0307478599
Audiobooks,NA,NA,"Holy Bible: King James Version, the Old Testament",INR 703,George Vafiadis,https://amazon.in/Holy-Bible-James-Version-Testament/dp/1491546271
Audiobooks,5,1,Aural Tests Book 1 from 2017 (Initial Grade 5),"INR 1,099",Trinity College Lond,https://amazon.in/Aural-Tests-Book-Initial-Grade/dp/0857365355
Audiobooks,NA,NA,Leading Continuous Change: Navigating Churn in the Real World,INR 855,John R. Ryan,https://amazon.in/Leading-Continuous-Change-Navigating-Churn/dp/1501238930
Audiobooks,NA,NA,Natural Vision Improvement Kit,"INR 1,812",Robert Schneider,https://amazon.in/Natural-Vision-Improvement-Robert-Schneider/dp/1591792568
Audiobooks,NA,NA,"Complete German: The Basics (Book and CD Set): Includes Coursebook, 4 Audio CDs, and Learner's Dictionary (Complete Basic Courses)","INR 1,395",Living Language,https://amazon.in/Complete-German-Coursebook-Learners-Dictionary/dp/1400024129
Audiobooks,NA,NA,Poetic License: In Poems & Song,"INR 1,896",Curtis Mayfield,https://amazon.in/Poetic-License-Poems-Curtis-Mayfield/dp/0787106194
Audiobooks,5,2,Younger Next Year: A Man's Guide to Living Like 50 Until You're 80 and Beyond,"INR 1,656",Chris Crowley,https://amazon.in/Younger-Next-Year-Living-Beyond/dp/1565119290
Audiobooks,NA,NA,Studio D A1 2 CDs for Textbook,INR 99,Hermann Funk,https://amazon.in/Studio-CDs-Textbook-Hermann-Funk/dp/8183071848
Audiobooks,4.8,6,Spiritual Progress Through Regression (The Meditation Regression),INR 864,Dr Brian L. Weiss,https://amazon.in/Spiritual-Progress-Through-Regression-Meditation/dp/1401922341
Audiobooks,3,2,BBC English Talk with CD(Audio book),INR 450,BBC Active,https://amazon.in/BBC-English-Talk-Audio-book/dp/8183075029
Audiobooks,4.8,8,7 Habits of Highly Effective Families,NA,Stephen R. Covey,https://amazon.in/7-Habits-Highly-Effective-Families/dp/1883219442
Audiobooks,NA,NA,Easy Learning Modeling & Rendering Realistic Interiors in 3ds Max and V-Ray Video Training Tutorial on 2 DVDs,INR 599,Easy Learning,https://amazon.in/Learning-Modeling-Rendering-Realistic-Interiors/dp/B01NB0NU6G
Audiobooks,4,2,Regression To Times and Places (Meditation Regression),INR 932,Dr Brian L. Weiss,https://amazon.in/Regression-Times-Places-Meditation/dp/1401922333
Audiobooks,NA,NA,Ethical Hacking Course Beginner to Advanced Video Training DVD,INR 425,Easy Learning,https://amazon.in/Ethical-Hacking-Beginner-Advanced-Training/dp/B01MYFQMSW
Audiobooks,NA,NA,King Jack and the Dragon Book and CD,INR 638,Peter Bently,https://amazon.in/King-Jack-Dragon-Book-CD/dp/0723293430
Audiobooks,NA,NA,Frog and Toad All Year Book and CD (I Can Read Level 2),INR 816,Arnold Lobel,https://amazon.in/Frog-Toad-Year-Book-Level/dp/0060786981
Audiobooks,4.4,41,Crucial Conversations: Tools for Talking When Stakes Are High,INR 604,Kerry Patterson,https://amazon.in/Crucial-Conversations-Tools-Talking-Stakes/dp/1469266822
Audiobooks,NA,NA,Overcoming the Five Dysfunctions of a Team,"INR 1,043",Patrick Lencioni,https://amazon.in/Overcoming-Five-Dysfunctions-Patrick-Lencioni/dp/1501260308
Audiobooks,4.1,14,The Compound Effect Audio Program,"INR 1,348",Darren Hardy,https://amazon.in/Compound-Effect-Audio-Program/dp/0981951252
Audiobooks,4.5,2,Sleep Smarter,INR 819,Shawn Stevenson,https://amazon.in/Sleep-Smarter-Shawn-Stevenson/dp/1536618314
Audiobooks,NA,NA,George's Marvellous Medicine (Picture book and CD) (Colour Book & CD),INR 349,Roald Dahl,https://amazon.in/Georges-Marvellous-Medicine-Picture-Colour/dp/0141378220
Audiobooks,NA,NA,Violin CD Grade 8 2016-2019,"INR 1,401",Trinity College,https://amazon.in/Violin-CD-Grade-8-2016-2019/dp/0857364693
Audiobooks,NA,NA,AutoCAD 2017 Beginner And Advanced Level Video Training on 2 DVDs,INR 699,Easy Learning,https://amazon.in/Learn-CorelDRAW-Video-Training-Tutorial/dp/B01MRDL07L
Audiobooks,NA,NA,"Fascinating Math Recreations ( Comprising Of Studies In Pascal,Fibonacci, Big Numbers And Math Induction",INR 150,Vidwan Tenneti,https://amazon.in/Fascinating-Recreations-Comprising-Fibonacci-Induction/dp/8183165893
Audiobooks,NA,NA,ANSYS Products 17.0 Video Tutorials Training DVD,INR 499,Easy Learning,https://amazon.in/ANSYS-Products-Video-Tutorials-Training/dp/B01N29WMC3
Audiobooks,4.5,6,The Total Money Makeover: A Proven Plan for Financial Fitness,INR 582,Dave Ramsey,https://amazon.in/Total-Money-Makeover-Financial-Fitness/dp/1491522984
Audiobooks,NA,NA,Start Dutch (Learn Dutch with the Michel Thomas Method) (Michel Thomas Method Series),NA,Cobie Adkins-De Jong,https://amazon.in/Start-Dutch-Michel-Thomas-Method/dp/1444139169
Audiobooks,NA,NA,Arias for Soprano: Accompaniment CD's (G. Schirmer Opera Anthology),"INR 1,201",Robert L. Larsen,https://amazon.in/Arias-Soprano-Accompaniment-Schirmer-Anthology/dp/1458402592
Audiobooks,NA,NA,Grammar Songs,INR 746,Caroline Petherbridge,https://amazon.in/Grammar-Songs-Caroline-Petherbridge/dp/1844144348
Audiobooks,4.6,136,Autobiography of a Yogi,"INR 3,498",Paramahansa Yogananda,https://amazon.in/Autobiography-Yogi-Paramahansa-Yogananda/dp/0876120958
Audiobooks,NA,NA,Ladybird: Classic Nursery Rhymes Collection,INR 435,Ladybird,https://amazon.in/Ladybird-Classic-Nursery-Rhymes-Collection/dp/0241282586
Audiobooks,4.5,2,The Four Seasons of Marriage (With CD),INR 277,Gary Chapman,https://amazon.in/Four-Seasons-Marriage-CD/dp/8184951019
Audiobooks,NA,NA,"Violin Exam Pieces Grade 5 2016-2019 (Score, Part & CD)","INR 1,678",Trinity College,https://amazon.in/Violin-Pieces-Grade-2016-2019-Score/dp/0857364499
"Biographies, Diaries & True Accounts",4.5,181,"Dying to be Me: My Journey from Cancer, to Near Death, to True Healing",INR 299,Anita Moorjani,https://amazon.in/Dying-Me-Journey-Cancer-Healing/dp/938143137X
"Biographies, Diaries & True Accounts",4.4,316,The Diary of a Young Girl,INR 209,Anne Frank,https://amazon.in/Diary-Young-Girl-Anne-Frank/dp/9380914318
"Biographies, Diaries & True Accounts",4.6,132,Agni Ki Udaan,INR 98,A.P.J. Abdul Kalam,https://amazon.in/Agni-Udaan-P-J-Abdul-Kalam/dp/9351864499
"Biographies, Diaries & True Accounts",4.2,14,India???s Railway Man: A Biography of E. Sreedharan,INR 169,Rajendra B. Aklekar,https://amazon.in/Indias-Railway-Man-Biography-Sreedharan/dp/8129145219
"Biographies, Diaries & True Accounts",3.7,44,"I, Steve: Steve Jobs in his Own Words",INR 140,George Beahm,https://amazon.in/Steve-Jobs-his-Own-Words/dp/9350292009
"Biographies, Diaries & True Accounts",3.8,784,Gujarat Files: Anatomy of a Cover Up,INR 200,Rana Ayyub,https://amazon.in/Gujarat-Files-Anatomy-Cover-Up/dp/1943438889
"Biographies, Diaries & True Accounts",4.6,390,My Journey: Transforming Dreams into Actions,INR 146,A.P.J. Abdul Kalam,https://amazon.in/My-Journey-Transforming-Dreams-Actions/dp/8129124912
"Biographies, Diaries & True Accounts",4.8,64,Meri Jeevan Yatra,INR 100,A.P.J. Abdul Kalam,https://amazon.in/Jeevan-Yatra-P-J-Abdul-Kalam/dp/9350487977
"Biographies, Diaries & True Accounts",3.6,18,A Complete Biography of ABRAHAM LINCOLN,INR 121,Lord Charnwood,https://amazon.in/Complete-Biography-ABRAHAM-LINCOLN/dp/9385077929
"Biographies, Diaries & True Accounts",4.4,56,Walden,INR 115,Henry David Thoreau,https://amazon.in/Walden-Henry-David-Thoreau/dp/9350330776
"Biographies, Diaries & True Accounts",4.1,89,Mafia Queens of Mumbai,INR 26,S. Hussain Zaidi,https://amazon.in/Mafia-Queens-Mumbai-Hussain-Zaidi-ebook/dp/B008597PL0
"Biographies, Diaries & True Accounts",4.8,138,Shoe Dog: A Memoir by the Creator of Nike,INR 372,Phil Knight,https://amazon.in/Shoe-Dog-Memoir-Creator-Nike-ebook/dp/B0176M1A44
"Biographies, Diaries & True Accounts",4.2,15,Landmark Judgments That Changed India,INR 98,Justice Asok Kumar,https://amazon.in/Landmark-Judgments-That-Changed-India-ebook/dp/B01B7OBPQU
"Biographies, Diaries & True Accounts",3.3,12,Operation Jinnah,INR 239,Shiv Aroor,https://amazon.in/Operation-Jinnah-Shiv-Aroor/dp/9386228262
"Biographies, Diaries & True Accounts",4.2,14,India???s Railway Man: A Biography of E. Sreedharan,INR 160,Rajendra B. Aklekar,https://amazon.in/Indias-Railway-Man-Biography-Sreedharan-ebook/dp/B01N5SASVW
"Biographies, Diaries & True Accounts",4.3,21,Winning Like Virat: Think and Succeed like Kohli,INR 127,Abhirup Bhattacharya,https://amazon.in/Winning-Like-Virat-Think-Succeed/dp/8129146061
"Biographies, Diaries & True Accounts",4.8,58,Without Fear,INR 183,Kuldip Nayar,https://amazon.in/Without-Fear-Kuldip-Nayar/dp/9350292203
"Biographies, Diaries & True Accounts",4.6,60,Faster than Lightning My Story,INR 241,Usain Bolt,https://amazon.in/Faster-than-Lightning-My-Story/dp/0008154201
"Biographies, Diaries & True Accounts",5,1,University of Berkshire Hathaway: 30 Years of Lessons Learned from Warren Buffett & Charlie Munger at the Annual Shareholders Meeting,INR 49,Daniel Pecaut,https://amazon.in/dp/B06XT89563
"Biographies, Diaries & True Accounts",4.6,191,Apprenticed to a Himalayan Master (A Yogi's Autobiography),INR 83,Sri M,https://amazon.in/Apprenticed-Himalayan-Master-Yogis-Autobiography-ebook/dp/B007F2I3F0
"Biographies, Diaries & True Accounts",4.5,167,Land of the Seven Rivers: A Brief History of India's Geography,INR 231,Sanjeev Sanyal,https://amazon.in/Land-Seven-Rivers-History-Geography/dp/0143420933
"Biographies, Diaries & True Accounts",3,66,Behind Bars: Prison Tales of India's Most Famous,INR 317,Sunetra Choudhury,https://amazon.in/Behind-Bars-Prison-Indias-Famous/dp/9351941310
"Biographies, Diaries & True Accounts",4.4,154,"DREAM WITH YOUR EYES OPEN:
AN ENTREPRENEURIAL JOURNEY",INR 27,RONNIE,https://amazon.in/DREAM-YOUR-EYES-OPEN-ENTREPRENEURIAL-ebook/dp/B015A9ZTDI
"Biographies, Diaries & True Accounts",4.3,143,Dongri to Dubai: Six Decades of the Mumbai Mafia,INR 218,S. Hussain Zaidi,https://amazon.in/Dongri-Dubai-Decades-Mumbai-Mafia/dp/8174368949
"Biographies, Diaries & True Accounts",4,1,Main Krishna Hoon,INR 375,Deep Trivedi,https://amazon.in/Main-Krishna-Hoon-Deep-Trivedi/dp/9384850322
"Biographies, Diaries & True Accounts",4.4,17,Bill Gates: The Life and Business Lessons of Bill Gates,INR 67,George Ilian,https://amazon.in/Bill-Gates-Life-Business-Lessons-ebook/dp/B00T21HZKG
"Biographies, Diaries & True Accounts",4.4,120,The Day I Stopped Drinking Milk: Life Stories from Here and There,INR 167,Sudha Murty,https://amazon.in/Day-Stopped-Drinking-Milk-Stories/dp/0143418653
"Biographies, Diaries & True Accounts",4.8,73,Shriman Yogi (Marathi),INR 535,Ranjit Desai,https://amazon.in/Shriman-Yogi-Marathi-Ranjit-Desai/dp/8177666401
"Biographies, Diaries & True Accounts",4.8,4,Looking for the Rainbow,INR 215,Ruskin Bond,https://amazon.in/Looking-Rainbow-Ruskin-Bond/dp/0143441078
"Biographies, Diaries & True Accounts",4,41,1991: How P. V. Narasimha Rao Made History,INR 267,Sanjaya Baru,https://amazon.in/1991-How-Narasimha-Made-History-ebook/dp/B01M07P9YN
"Biographies, Diaries & True Accounts",4.6,136,Autobiography of a Yogi,INR 126,Paramahansa Yogananda,https://amazon.in/Autobiography-Yogi-Paramahansa-Yogananda/dp/8172345364
"Biographies, Diaries & True Accounts",4.1,17,"NEVER GIVE UP: Motivational Stories of Determination, Perseverance and Success (Sylvester Stallone, J.K. Rowling, Michael Jordan, Oprah Winfrey, Eminem, ... Lincoln, Arnold Schwarzenegger Book 1)",INR 49,Kevin Johnson,https://amazon.in/NEVER-GIVE-Motivational-Determination-Schwarzenegger-ebook/dp/B00GF58VOG
"Biographies, Diaries & True Accounts",4.4,232,It???s Not Right??? But it???s Okay,INR 78,Anuj Tiwari,https://amazon.in/Its-Not-Right-But-Okay/dp/8129137321
"Biographies, Diaries & True Accounts",4.2,77,My Experiments With Truth,INR 188,Mohandas K. Gandhi,https://amazon.in/My-Experiments-Truth-Mohandas-Gandhi/dp/935064102X
